Close price,Exchange Date
"1,847",10-Nov-2010
"1,846",11-Nov-2010
"1,800",12-Nov-2010
"1,837",15-Nov-2010
"1,840",16-Nov-2010
"1,870",17-Nov-2010
"1,935",18-Nov-2010
"1,881",19-Nov-2010
"1,878",22-Nov-2010
"1,868",23-Nov-2010
"1,860",24-Nov-2010
"1,847",25-Nov-2010
"1,870",26-Nov-2010
"1,853",29-Nov-2010
"1,892",30-Nov-2010
"1,847",01-Dec-2010
"1,910",02-Dec-2010
"1,954",03-Dec-2010
"2,041",06-Dec-2010
"2,038",07-Dec-2010
"2,008",08-Dec-2010
"1,990",09-Dec-2010
"1,899",10-Dec-2010
"1,900",13-Dec-2010
"1,908",14-Dec-2010
"1,998",15-Dec-2010
"2,006",16-Dec-2010
"1,983",17-Dec-2010
"1,987",20-Dec-2010
"2,008",21-Dec-2010
"2,009",22-Dec-2010
"2,040",23-Dec-2010
"2,036",24-Dec-2010
"2,053",29-Dec-2010
"2,023",30-Dec-2010
"2,017",31-Dec-2010
"1,962",04-Jan-2011
"1,934",05-Jan-2011
"1,924",06-Jan-2011
"1,928",07-Jan-2011
"1,940",10-Jan-2011
"1,970",11-Jan-2011
"1,980",12-Jan-2011
"1,964",13-Jan-2011
"2,006",14-Jan-2011
"2,005",17-Jan-2011
"2,010",18-Jan-2011
"2,055",19-Jan-2011
"2,128",20-Jan-2011
"2,148",21-Jan-2011
"2,190",24-Jan-2011
"2,227",25-Jan-2011
"2,214",26-Jan-2011
"2,200",27-Jan-2011
"2,164",28-Jan-2011
"2,185",31-Jan-2011
"2,160",01-Feb-2011
"2,187",02-Feb-2011
"2,191",03-Feb-2011
"2,139",04-Feb-2011
"2,109",07-Feb-2011
"2,134",08-Feb-2011
"2,147",09-Feb-2011
"2,193",10-Feb-2011
"2,223",11-Feb-2011
"2,239",14-Feb-2011
"2,208",15-Feb-2011
"2,253",16-Feb-2011
"2,244",17-Feb-2011
"2,280",18-Feb-2011
"2,301",21-Feb-2011
"2,362",22-Feb-2011
"2,374",23-Feb-2011
"2,361",24-Feb-2011
"2,378",25-Feb-2011
"2,392",28-Feb-2011
"2,337",01-Mar-2011
"2,354",02-Mar-2011
"2,405",03-Mar-2011
"2,353",04-Mar-2011
"2,350",07-Mar-2011
"2,320",08-Mar-2011
"2,254",09-Mar-2011
"2,239",10-Mar-2011
"2,216",11-Mar-2011
"2,170",14-Mar-2011
"2,119",15-Mar-2011
"2,110",16-Mar-2011
"2,126",17-Mar-2011
"2,003",18-Mar-2011
"2,050",21-Mar-2011
"2,089",22-Mar-2011
"2,089",23-Mar-2011
"2,074",24-Mar-2011
"2,111",25-Mar-2011
"2,124",28-Mar-2011
"1,997",29-Mar-2011
"1,944",30-Mar-2011
"1,915",31-Mar-2011
"1,947",01-Apr-2011
"1,956",04-Apr-2011
"1,912",05-Apr-2011
"1,928",06-Apr-2011
"1,921",07-Apr-2011
"1,898",08-Apr-2011
"1,914",11-Apr-2011
"1,938",12-Apr-2011
"1,948",13-Apr-2011
"1,963",14-Apr-2011
"1,972",15-Apr-2011
"1,927",18-Apr-2011
"1,924",19-Apr-2011
"1,912",20-Apr-2011
"1,874",21-Apr-2011
"1,899",26-Apr-2011
"1,916",27-Apr-2011
"1,975",28-Apr-2011
"1,971",03-May-2011
"1,937",04-May-2011
"1,870",05-May-2011
"1,866",06-May-2011
"1,867",09-May-2011
"1,879",10-May-2011
"1,883",11-May-2011
"1,845",12-May-2011
"1,857",13-May-2011
"1,869",16-May-2011
"1,855",17-May-2011
"1,865",18-May-2011
"1,865",19-May-2011
"1,816",20-May-2011
"1,792",23-May-2011
"1,791",24-May-2011
"1,841",25-May-2011
"1,849",26-May-2011
"1,813",27-May-2011
"1,840",31-May-2011
"1,814",01-Jun-2011
"1,796",02-Jun-2011
"1,779",03-Jun-2011
"1,772",06-Jun-2011
"1,781",07-Jun-2011
"1,807",08-Jun-2011
"1,830",09-Jun-2011
"1,848",10-Jun-2011
"1,838",13-Jun-2011
"1,849",14-Jun-2011
"1,837",15-Jun-2011
"1,800",16-Jun-2011
"1,822",17-Jun-2011
"1,848",20-Jun-2011
"1,867",21-Jun-2011
"1,884",22-Jun-2011
"1,879",23-Jun-2011
"1,869",24-Jun-2011
"1,899",27-Jun-2011
"1,899",28-Jun-2011
"1,935",29-Jun-2011
"1,954",30-Jun-2011
"1,963",01-Jul-2011
"1,980",04-Jul-2011
"2,000",05-Jul-2011
"1,981",06-Jul-2011
"1,984",07-Jul-2011
"1,926",08-Jul-2011
"1,905",11-Jul-2011
"1,909",12-Jul-2011
"1,950",13-Jul-2011
"1,948",14-Jul-2011
"1,992",15-Jul-2011
"2,001",18-Jul-2011
"1,994",19-Jul-2011
"1,990",20-Jul-2011
"1,970",21-Jul-2011
"1,901",22-Jul-2011
"1,870",25-Jul-2011
"1,873",26-Jul-2011
"1,890",27-Jul-2011
"1,862",28-Jul-2011
"1,852",29-Jul-2011
"1,857",01-Aug-2011
"1,854",02-Aug-2011
"1,836",03-Aug-2011
"1,833",04-Aug-2011
"1,852",05-Aug-2011
"1,850",08-Aug-2011
"1,865",09-Aug-2011
"1,841",10-Aug-2011
"1,834",11-Aug-2011
"1,838",12-Aug-2011
"1,837",15-Aug-2011
"1,880",16-Aug-2011
"1,895",17-Aug-2011
"1,874",18-Aug-2011
"1,871",19-Aug-2011
"1,906",22-Aug-2011
"1,944",23-Aug-2011
"1,916",24-Aug-2011
"1,891",25-Aug-2011
"1,922",26-Aug-2011
"1,928",30-Aug-2011
"1,936",31-Aug-2011
"1,927",01-Sep-2011
"1,930",02-Sep-2011
"1,916",05-Sep-2011
"1,884",06-Sep-2011
"1,850",07-Sep-2011
"1,815",08-Sep-2011
"1,815",09-Sep-2011
"1,808",12-Sep-2011
"1,809",13-Sep-2011
"1,786",14-Sep-2011
"1,782",15-Sep-2011
"1,807",16-Sep-2011
"1,768",19-Sep-2011
"1,772",20-Sep-2011
"1,781",21-Sep-2011
"1,773",22-Sep-2011
"1,734",23-Sep-2011
"1,747",26-Sep-2011
"1,759",27-Sep-2011
"1,730",28-Sep-2011
"1,745",29-Sep-2011
"1,699",30-Sep-2011
"1,687",03-Oct-2011
"1,706",04-Oct-2011
"1,717",05-Oct-2011
"1,735",06-Oct-2011
"1,717",07-Oct-2011
"1,707",10-Oct-2011
"1,688",11-Oct-2011
"1,687",12-Oct-2011
"1,687",13-Oct-2011
"1,706",14-Oct-2011
"1,693",17-Oct-2011
"1,684",18-Oct-2011
"1,687",19-Oct-2011
"1,671",20-Oct-2011
"1,654",21-Oct-2011
"1,668",24-Oct-2011
"1,674",25-Oct-2011
"1,700",26-Oct-2011
"1,714",27-Oct-2011
"1,700",28-Oct-2011
"1,673",31-Oct-2011
"1,629",01-Nov-2011
"1,654",02-Nov-2011
"1,682",03-Nov-2011
"1,677",04-Nov-2011
"1,689",07-Nov-2011
"1,652",08-Nov-2011
"1,613",09-Nov-2011
"1,583",10-Nov-2011
"1,575",11-Nov-2011
"1,576",14-Nov-2011
"1,579",15-Nov-2011
"1,578",16-Nov-2011
"1,577",17-Nov-2011
"1,537",18-Nov-2011
"1,514",21-Nov-2011
"1,510",22-Nov-2011
"1,516",23-Nov-2011
"1,518",24-Nov-2011
"1,509",25-Nov-2011
"1,488",28-Nov-2011
"1,460",29-Nov-2011
"1,440",30-Nov-2011
"1,429",01-Dec-2011
"1,402",02-Dec-2011
"1,380",05-Dec-2011
"1,359",06-Dec-2011
"1,334",07-Dec-2011
"1,317",08-Dec-2011
"1,281",09-Dec-2011
"1,362",12-Dec-2011
"1,403",13-Dec-2011
"1,423",14-Dec-2011
"1,394",15-Dec-2011
"1,369",16-Dec-2011
"1,343",19-Dec-2011
"1,400",20-Dec-2011
"1,435",21-Dec-2011
"1,414",22-Dec-2011
"1,407",23-Dec-2011
"1,390",28-Dec-2011
"1,364",29-Dec-2011
"1,380",30-Dec-2011
"1,365",03-Jan-2012
"1,345",04-Jan-2012
"1,332",05-Jan-2012
"1,335",06-Jan-2012
"1,428",09-Jan-2012
"1,544",10-Jan-2012
"1,562",11-Jan-2012
"1,545",12-Jan-2012
"1,511",13-Jan-2012
"1,481",16-Jan-2012
"1,504",17-Jan-2012
"1,503",18-Jan-2012
"1,537",19-Jan-2012
"1,489",20-Jan-2012
"1,483",23-Jan-2012
"1,584",24-Jan-2012
"1,589",25-Jan-2012
"1,591",26-Jan-2012
"1,563",27-Jan-2012
"1,489",30-Jan-2012
"1,497",31-Jan-2012
"1,443",01-Feb-2012
"1,449",02-Feb-2012
"1,502",03-Feb-2012
"1,472",06-Feb-2012
"1,472",07-Feb-2012
"1,469",08-Feb-2012
"1,454",09-Feb-2012
"1,411",10-Feb-2012
"1,438",13-Feb-2012
"1,479",14-Feb-2012
"1,552",15-Feb-2012
"1,537",16-Feb-2012
"1,494",17-Feb-2012
"1,505",20-Feb-2012
"1,548",21-Feb-2012
"1,571",22-Feb-2012
"1,510",23-Feb-2012
"1,505",24-Feb-2012
"1,533",27-Feb-2012
"1,513",28-Feb-2012
"1,479",29-Feb-2012
"1,484",01-Mar-2012
"1,470",02-Mar-2012
"1,440",05-Mar-2012
"1,450",06-Mar-2012
"1,452",07-Mar-2012
"1,504",08-Mar-2012
"1,520",09-Mar-2012
"1,513",12-Mar-2012
"1,514",13-Mar-2012
"1,485",14-Mar-2012
"1,428",15-Mar-2012
"1,461",16-Mar-2012
"1,477",19-Mar-2012
"1,519",20-Mar-2012
"1,514",21-Mar-2012
"1,479",22-Mar-2012
"1,492",23-Mar-2012
"1,513",26-Mar-2012
"1,526",27-Mar-2012
"1,513",28-Mar-2012
"1,463",29-Mar-2012
"1,462",30-Mar-2012
"1,446",02-Apr-2012
"1,419",03-Apr-2012
"1,398",04-Apr-2012
"1,421",05-Apr-2012
"1,378",10-Apr-2012
"1,381",11-Apr-2012
"1,412",12-Apr-2012
"1,452",13-Apr-2012
